id,name,status,latitude,longitude,hu,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,municipal,nhood,n_transit
759,Brookside Shops,completed,42.4788263691798,-71.412917751609,0,,,,,,Acton,,[]
3393,Norfolk Street Townhouses,completed,42.2895414198425,-71.0737542428366,21,3,,,,,Boston,Dorchester,"[""Rapid Transit: Shawmut""]"
395,Lakeway Commons,completed,42.275998287356,-71.7457167384035,264,27,0,0,0,27,Shrewsbury,,"[""RTA: WRTA""]"
398,Pipefitters Association Local 537 New Training and Office Facility,completed,42.323648642501,-71.0625806345756,0,0,0,0,0,0,Boston,Dorchester,"[""Commuter Rail: Newmarket""]"
5100,Endicott Woods Condos,completed,42.1784833126292,-71.2140021149324,112,0,0,0,0,0,Norwood,,[]
390,The Grove Mixed Use Development,completed,42.2769631011051,-71.7314498632197,19,,,,,,Shrewsbury,,"[""RTA: WRTA""]"
393,Atlas Box and Crating ,completed,42.1578448124864,-71.7274365407031,0,0,0,0,0,0,Sutton,,[]
5102,300 Kenrick,completed,42.3464158447314,-71.176096470396,1,0,0,0,0,0,Newton,,"[""MBTA Key Bus Route: 57""]"
396,BJ's Gas Station ,completed,42.1829519774094,-71.8551822419387,0,0,0,0,0,0,Auburn,,"[""RTA: WRTA""]"
397,North Square at the Mill District,completed,42.4131832453792,-72.5296369916281,130,26,0,26,0,0,Amherst,,"[""RTA: PVTA""]"
400,The Faretra,completed,42.3743069556776,-71.0367922863419,9,,,,,,Boston,East Boston,"[""Rapid Transit: Airport""]"
401,The Conrad,completed,42.3562086390422,-71.0612206361854,27,,,,,,Boston,Downtown,"[""Rapid Transit: Park Street""]"
2177,A-Street Extension,completed,42.0744036852399,-71.4076691173831,5,,,,,,Franklin,,"[""RTA: GATRA""]"
563,The Edison on the Charles,completed,42.3720370701338,-71.2333894336426,264,0,0,0,0,0,Waltham,,"[""Commuter Rail: Waltham""]"
562,Conservation Lab Charter School,completed,42.311258344655,-71.06932691289,0,0,0,0,0,0,Boston,Dorchester,"[""MBTA Key Bus Route: 15""]"
404,The Ceinture,completed,42.3402186442501,-71.0563005968591,54,54,0,0,0,0,Boston,South Boston,"[""Rapid Transit: Broadway""]"
403,The Benjamin & VIA,completed,42.3531173168393,-71.0472204407738,832,96,,,,,Boston,South Boston Waterfront,"[""Rapid Transit: Courthouse""]"
1964,Boston Childrens Museum Expansion & Renovation,completed,42.3519569637737,-71.0497560783477,0,,,,,,Boston,South Boston Waterfront,"[""Rapid Transit: Courthouse""]"
411,Constitution Wharf Renovation/ Addition,completed,42.3726573315428,-71.0560391019815,0,0,0,0,0,0,Boston,Charlestown,"[""Ferry: Boston-Charlestown (F4)""]"
417,Agrimark Expansion,completed,42.1307768575317,-72.6267169796925,0,0,0,0,0,0,West Springfield,,"[""RTA: PVTA""]"
564,Healthy Pharms,completed,42.7066215838424,-70.9619546817961,0,,,,,,Georgetown,,[]
415,CRRC North America,completed,42.1411910005817,-72.5570455881752,0,0,0,0,0,0,Springfield,,"[""RTA: PVTA""]"
628,School Redevelopment,completed,42.2691238712892,-72.5657482571756,1,0,,,,,South Hadley,,"[""RTA: PVTA""]"
761,Centre Lamartine,completed,42.322587841653,-71.1009875026948,30,,,,,,Boston,Jamaica Plain,"[""Rapid Transit: Jackson Square""]"
427,65 Green Street,completed,42.3119139437493,-71.110568806945,8,0,,,,,Boston,Jamaica Plain,"[""Rapid Transit: Green Street""]"
412,Irving Oil,completed,42.0887656911937,-71.04792840012,0,0,0,0,0,0,Brockton,,"[""RTA: BAT""]"
6221,Southeastern Regional Vocational Technical School,completed,42.009961,-71.081663,0,0,0,0,0,0,Easton,,[]
423,13 Shetland Street,completed,42.3249286573307,-71.0680306288652,57,7,0,0,0,7,Boston,Roxbury,"[""Commuter Rail: Newmarket""]"
431,Dryden Estates Traditional Subdivision ,completed,42.1900136106952,-71.7622138100374,1,0,0,0,0,0,Millbury,,"[""RTA: WRTA""]"
419,One Gurney Street,completed,42.3318878592044,-71.0957695234001,40,0,0,0,0,0,Boston,Mission Hill,"[""Rapid Transit: Roxbury Crossing""]"
416,Springfield Union Station,completed,42.1062315908287,-72.5940939504801,0,,,,,,Springfield,,"[""RTA: PVTA""]"
428,483 Somerville Avenue,completed,42.3829635757407,-71.1041555194032,3,,,,,,Somerville,Spring Hill,[]
437,Brio Hingham,completed,42.2511258298536,-70.9236172651144,77,0,0,0,0,0,Hingham,,"[""Ferry: Hingham Ferry(F1)""]"
447,New Williston Dorms,completed,42.2667307646337,-72.6764106607805,0,0,0,0,0,0,Easthampton,,"[""RTA: PVTA""]"
834,Boston Renaissance Charter Public School,completed,42.2504246013018,-71.1269431379789,0,,,,,,Boston,Hyde Park,"[""Commuter Rail: Hyde Park""]"
438,Commonwealth Landing,completed,41.7184355336253,-71.1550448184547,102,,,,,,Fall River,,"[""Commuter Rail: Fall River Depot""]"
439,48 Main Street Redevelopment,completed,42.3195706157061,-72.6291178060578,0,,,,,,Northampton,,"[""RTA: FRTA"", ""RTA: PVTA""]"
440,Optimus Senior Living,completed,42.254941000824,-72.2416605497093,100,0,0,0,0,0,Ware,,"[""RTA: PVTA""]"
444,"Teledyne Instruments, Inc. Expansion",completed,41.6397007814879,-70.6093683935557,0,,,,,,Falmouth,,"[""RTA: CCRTA""]"
3936,The Villages at Lincoln Park - Phase I & II,completed,41.6368788899184,-71.0434260622767,84,40,0,0,0,0,Dartmouth,,"[""RTA: SRTA""]"
451,Willow Lane,completed,42.5230024702964,-71.2893019750682,4,0,0,0,0,0,Bedford,,[]
454,WHOI LOSOS Building at Quissett Campus,completed,41.5333587007271,-70.6513905414128,0,0,0,0,0,0,Falmouth,,"[""RTA: CCRTA""]"
2923,FW Webb,completed,42.6267146932542,-70.6456701613652,0,,,,,,Gloucester,,"[""RTA: CATA""]"
450,Falmouth Self Storage,completed,41.5805971302082,-70.6034543562114,0,,,,,,Falmouth,,[]
449,Falmouth Hospital Emergency Department Expansion,completed,41.5642678103961,-70.6226658461246,0,0,0,0,0,0,Falmouth,,"[""RTA: CCRTA""]"
455,Granite City Electric,completed,42.1759625353814,-72.6127452670241,0,,,,,,Chicopee,,"[""RTA: PVTA""]"
452,"Maplewood by MP Renaissance, LLC",completed,41.7394587947921,-70.0815165918971,132,0,,,,,Brewster,,[]
461,"Falmouth Ice Arena, Falmouth Youth Hockey League, Inc.",completed,41.6141589245663,-70.6085401173383,0,0,0,0,0,0,Falmouth,,[]
3406,Wendys Restaurant,completed,42.4061442199661,-71.080804777935,0,,,,,,Medford,,"[""Rapid Transit: Wellington""]"
459,Augat Self Storage,completed,41.631946482801,-70.4634647552692,0,,,,,,Mashpee,,"[""RTA: CCRTA""]"
460,Bridges at Mashpee,completed,41.618144740664,-70.5069705938867,0,,,,,,Mashpee,,"[""RTA: CCRTA""]"
567,Chen Bldg,completed,42.7746650571111,-71.0852245078632,62,0,0,0,0,0,Haverhill,,"[""Commuter Rail: Haverhill""]"
472,"Hydroid, Inc.",completed,41.7079854312575,-70.5853800329582,0,0,0,0,0,0,Bourne,,[]
464,Hampshire Mosque,completed,42.3635041403562,-72.5382604517215,0,0,0,0,0,0,Hadley,,"[""RTA: PVTA""]"
470,FW Webb - Barnstable,completed,41.6820335920228,-70.2927405311684,0,,,,,,Barnstable,,"[""RTA: CCRTA""]"
468,BJs Wholesale Club Addition,completed,41.6776295768168,-70.3061257653415,0,,,,,,Barnstable,,"[""RTA: CCRTA""]"
467,Seashore Point FKA Cape End Care Campus,completed,42.0543765636278,-70.1904014400882,0,0,0,0,0,0,Provincetown,,"[""Ferry: Plymouth-Provincetown ""]"
4166,Mercedes Benz Dealership,completed,42.1631444409961,-72.5482275303176,,,,,,,Chicopee,,"[""RTA: PVTA""]"
469,Convention Data Services Headquarters,completed,41.7308593721628,-70.5856515764349,0,0,0,0,0,0,Bourne,,[]
473,Spaulding Rehabilitation Hospital Cape Cod,completed,41.7328396631746,-70.4678895532368,0,,,,,,Sandwich,,"[""RTA: CCRTA""]"
1965,25 Channel Center ,completed,42.3460772279601,-71.0508073963115,76,0,0,0,0,0,Boston,South Boston Waterfront,"[""Rapid Transit: Broadway""]"
4630,Charlesview Apartments (Rental),completed,42.3609386689913,-71.1375755004946,30,0,0,0,0,0,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
481,The Villages at Barnstable Development Agreement,completed,41.6832558010918,-70.2927570366314,340,0,0,0,0,0,Barnstable,,[]
479,QCC Downtown,completed,42.2618598083869,-71.8021184200181,0,,,,,,Worcester,,"[""Commuter Rail: Worcester""]"
486,The John W. Olver Transit Center,completed,42.5858594202736,-72.6006192795827,0,0,0,0,0,0,Greenfield,,"[""RTA: FRTA""]"
571,Former Bradford Welding Site,completed,42.770281687572,-71.0691139745969,22,0,0,0,0,0,Haverhill,,"[""RTA: LRTA"", ""RTA: MVRTA""]"
494,National Marine Life Center,completed,41.7452126445027,-70.6126917406914,0,0,0,0,0,0,Bourne,,"[""RTA: GATRA""]"
491,Atlantis Stop & Shop,completed,41.6759622584435,-70.3073128563232,0,0,0,0,0,0,Barnstable,,"[""RTA: CCRTA""]"
490,YMCA of Cape Cod,completed,41.6905826072521,-70.3418073541818,0,,,,,,Barnstable,,"[""RTA: CCRTA""]"
500,Harbor Freight Tools,completed,41.6671196360674,-70.290520559516,0,0,0,0,0,0,Barnstable,,"[""RTA: CCRTA""]"
477,The Cape Club Redevelopment,completed,41.6347383194099,-70.5995084072281,28,28,0,0,0,0,Falmouth,,"[""RTA: CCRTA""]"
482,Atlantic Subaru - Bourne,completed,41.7265193724452,-70.5858407018184,0,0,0,0,0,0,Bourne,,[]
495,Rose Motel-Lakeside Commons,completed,41.6789996640391,-70.3205557051621,0,0,0,0,0,0,Barnstable,,"[""RTA: CCRTA""]"
505,Marcotte Ford,completed,42.1809119562249,-72.6292976639922,0,0,0,0,0,0,Holyoke,,"[""RTA: PVTA""]"
574,Regency Village #1 Bldg,completed,42.8232212641605,-71.0176672036126,48,0,0,0,0,0,Merrimac,,"[""RTA: MVRTA""]"
502,Simpkins School/Residences,completed,41.6609837147586,-70.1967209405102,65,65,,,,,Yarmouth,,"[""RTA: CCRTA""]"
508,F.W. Webb,completed,42.618322442482,-72.5714822885119,0,0,0,0,0,0,Greenfield,,"[""RTA: FRTA""]"
507,Allen Street School Development,completed,42.5969202049846,-72.6085261658856,12,,,,,,Greenfield,,"[""RTA: FRTA""]"
510,Orange Distribution Co. LLC,completed,42.5671354252789,-72.2829644123163,0,0,0,0,0,0,Orange,,[]
511,Seaman Paper Company,completed,42.5625600711866,-72.2849857351417,0,0,0,0,0,0,Orange,,[]
506,Olive Street Development,completed,42.5859642325275,-72.5995282370221,16,,,,,,Greenfield,,"[""RTA: FRTA""]"
4478,Overland Lofts ,completed,42.1059560773244,-72.5894571405315,60,60,0,0,0,0,Springfield,,"[""RTA: PVTA""]"
515,Greenbriar Condominiums,completed,41.8083112733904,-71.3314791169797,248,0,0,0,0,0,Seekonk,,[]
519,Plainridge Racecourse,completed,42.0325986064818,-71.3044986517309,0,0,,,,,Plainville,,[]
516,Horizon Beverage Company,completed,41.9595247717773,-71.1396902520785,0,0,,,,,Norton,,"[""RTA: GATRA""]"
517,Norton Apartments (East Main Apartments),completed,41.9896408539301,-71.1558882697137,232,58,,,58,,Norton,,[]
521,Rosebrook Place,completed,41.7756590694173,-70.7313605439985,32,0,,,,,Wareham,,"[""RTA: GATRA""]"
522,New England Recycling Transfer Station,completed,41.9364259539993,-71.1336262839107,0,0,0,0,0,0,Taunton,,"[""RTA: GATRA""]"
523,Thomas Land Development,completed,41.8840998497663,-71.0653093003995,0,0,0,0,0,0,Taunton,,"[""RTA: GATRA""]"
580,Maple Park,completed,42.766585810037,-71.1595527322629,12,0,0,0,0,0,Methuen,,[]
1966,174 Hampden Street,completed,42.3272194616603,-71.074956546899,0,,,,,,Boston,Roxbury,"[""Rapid Transit: Dudley Square""]"
764,Chelsea Commons,completed,42.4043221698577,-71.0244340096761,0,,,,,,Chelsea,,"[""MBTA Key Bus Route: 111"", ""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]"
765,Clearview Estates II,completed,42.2351816766767,-71.4372282103999,5,,,,,,Holliston,,"[""RTA: MWRTA""]"
582,Carriage Homes at Merrimack Greens,completed,42.7547025595443,-71.1729216590892,11,11,0,0,0,0,Methuen,,[]
583,The Cottages at Port Place (previously Evergreen Commons),completed,42.8236731348697,-70.9116686350604,38,0,0,0,0,0,Newburyport,,"[""RTA: MVRTA""]"
529,Parcel 24 Phase II - 88 Hudson,completed,42.3485884299576,-71.0607726418427,51,51,0,0,51,0,Boston,Chinatown,"[""Rapid Transit: Tufts Medical Center""]"
588,200 Second Street,completed,42.3941530771161,-71.0444766961705,0,0,0,0,0,0,Chelsea,,"[""MBTA Key Bus Route: 111"", ""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]"
1364,Evergreen Square,completed,42.1876208333669,-71.4589500385279,30,,,,,,Holliston,,[]
766,CVS/Tri-City Sales/Dunkin Donuts,completed,42.5037208295889,-70.9241052155538,0,,,,,,Salem,,[]
536,Wareham Marketplace ,completed,41.7806649858606,-70.7441569256794,0,0,0,0,0,0,Wareham,,"[""RTA: GATRA""]"
532,944-946 Saratoga Street,completed,42.386988658618,-71.0093706201298,9,9,0,0,0,0,Boston,East Boston,"[""Rapid Transit: Orient Heights""]"
587,The Heights at Haverhill,completed,42.7737656723785,-71.0810872145946,42,0,0,0,0,0,Haverhill,,"[""Commuter Rail: Haverhill""]"
6222,Avalon Easton Phase I,completed,42.028516,-71.146409,290,73,0,0,0,73,Easton,,[]
534,Edgewood Appartments,completed,42.0311018779297,-71.3137759272803,120,0,0,0,0,0,Plainville,,[]
770,Greater Boston Food Bank,completed,42.3342285050945,-71.0656606265937,0,,,,,,Boston,South Boston,"[""MBTA Key Bus Route: 1""]"
537,RCG West Mill,completed,42.7019228563128,-71.1262402854812,42,,,,,,North Andover,,"[""RTA: LRTA"", ""RTA: MVRTA""]"
773,"Koch Membrane Systems, Inc.",completed,42.5300357645661,-71.1577615747473,0,,,,,,Wilmington,,[]
772,Hult Business School IMP + Addition,completed,42.3474581417357,-71.1640350971742,0,0,0,0,0,0,Boston,Brighton,"[""MBTA Key Bus Route: 57""]"
1774,Stonybrook Rd. Extension,completed,42.1169605254913,-70.6998011138658,3,0,0,0,0,0,Marshfield,,[]
593,UMass Boston Residence Hall 1,completed,42.3172496606275,-71.0413215967985,0,0,0,0,0,0,Boston,Dorchester,[]
592,The Washingtons Apartments,completed,42.440123540119,-71.0724762730529,182,17,,,,,Melrose,,"[""Rapid Transit: Oak Grove""]"
594,The Residences at Fairmount Station,completed,42.2547892305897,-71.1191454287287,27,24,0,0,24,0,Boston,Hyde Park,"[""Commuter Rail: Fairmount""]"
1967,Warren Green,completed,42.3740067178346,-71.0615257179891,17,,,,,,Boston,Charlestown,"[""Rapid Transit: Community College""]"
775,30 Dalton St,completed,42.34594507662,-71.0847498233721,222,,,,,,Boston,Back Bay,"[""Rapid Transit: Prudential""]"
193,Harborwalk Apartments ,completed,41.98042627734,-70.6899227081201,155,300,0,0,0,75,Plymouth,,"[""Commuter Rail: Plymouth""]"
603,One Upland,completed,42.20529745465,-71.2054604564562,262,66,,,66,,Norwood,,[]
602,Brookwood Business Center,completed,42.605585060186,-71.2829280916211,0,,,,,,Billerica,,"[""RTA: LRTA""]"
783,Route 20 Target,completed,42.3485178246413,-71.5050074878639,0,,,,,,Marlborough,,[]
604,55 Seaport Boulevard,completed,42.3525858281118,-71.0478562513397,0,,,,,,Boston,South Boston Waterfront,"[""Rapid Transit: Courthouse""]"
821,Moxy Hotel,completed,42.3508932188688,-71.0645666608108,0,0,0,0,0,0,Boston,Downtown,"[""Rapid Transit: Tufts Medical Center""]"
4632,"54-58 Bartlett Street, Boston, MA",completed,42.3780591323842,-71.0637362775769,3,0,0,0,0,0,Boston,Charlestown,"[""Rapid Transit: Community College""]"
607,The 1850 - 88 Wareham Street,completed,42.3391083984826,-71.0660515919954,27,0,0,0,0,0,Boston,South End,"[""Rapid Transit: Union Park St""]"
776,Lovejoy Wharf - 100 Lovejoy Wharf,completed,42.3673364145618,-71.0594583980834,157,,,,,,Boston,West End,"[""Rapid Transit: North Station""]"
1968,75 Brainerd Road,completed,42.3476534570798,-71.1341266505598,104,,,,,,Boston,Allston,"[""Rapid Transit: Griggs Street""]"
1289,Gibsn St/Beyani Cu.,completed,42.4122460446328,-71.0962194576195,27,,,,,,Medford,,"[""RTA: MVRTA""]"
1290,Wellington Place,completed,42.4055028860484,-71.0777909323118,147,,,,,,Medford,,"[""Rapid Transit: Wellington""]"
1291,Belle Ar/Danerpusli,completed,42.4407324315383,-71.095698742002,7,,,,,,Medford,,"[""RTA: MVRTA""]"
608,The 1850 - 90 Wareham Street,completed,42.3389608954906,-71.0661769101905,60,,,,,,Boston,South End,"[""Rapid Transit: Union Park St""]"
820,Port Landing,completed,42.3655094071805,-71.0937215356167,20,20,2,6,12,0,Cambridge,The Port,"[""Rapid Transit: Kendall/Mit""]"
4786,"Parker, Cart Path, Farm Gate, Barn Roads",completed,42.6751597175359,-71.2617017438355,71,0,0,0,0,0,Dracut,,[]
780,Northeastern University - 780 Columbus Ave,completed,42.3367614739246,-71.086792655312,0,,,,,,Boston,Roxbury,"[""Rapid Transit: Ruggles""]"
610,Auburn Court Apartments Expansion,completed,42.3484289646949,-71.0974720505171,9,0,,,,,Boston,Fenway,"[""Rapid Transit: Kenmore""]"
779,"Nail Salon, 1200 Main St.",completed,42.4568825196656,-71.3910728113427,0,,,,,,Concord,,"[""Commuter Rail: West Concord""]"
784,Signature Breads Expansion,completed,42.3933990235851,-71.0468931231484,0,,,,,,Chelsea,,"[""MBTA Key Bus Route: 111"", ""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]"
1149,1000 Washington Street,completed,42.3460296257236,-71.0640914637041,0,,,,,,Boston,South End,"[""Rapid Transit: Herald St""]"
621,Urban Air Trampoline Park - Bellingham,completed,42.0826756134885,-71.4545914904745,0,,,,,,Bellingham,,"[""RTA: GATRA""]"
782,"Period Realty Trust, 68-86 Thoreau St.",completed,42.4566004155601,-71.3574346080069,0,0,0,0,0,0,Concord,,"[""Commuter Rail: Concord""]"
2352,"The TJX Companies, 770 & 740 Cochituate Road, 156 Speen Street",completed,42.3097758338675,-71.3819612672863,0,0,0,0,0,0,Framingham,,"[""RTA: MWRTA""]"
2111,251 Heath Street (Brewery Bldg),completed,42.3278035211462,-71.1083987997613,79,11,,,,,Boston,Mission Hill,"[""Rapid Transit: Heath Street""]"
823,Colony Place,completed,41.9520483724555,-70.7159917626857,0,,,,,,Plymouth,,"[""RTA: GATRA""]"
785,Southboro Medical,completed,42.3085403058511,-71.5261181779947,0,,,,,,Southborough,,"[""RTA: MWRTA""]"
616,128 Main Street,completed,42.2610519810959,-71.4651077653859,17,0,0,0,0,0,Ashland,,"[""RTA: MWRTA""]"
622,Macy School Development,completed,42.107605287256,-71.4806271851172,12,0,0,0,0,0,Bellingham,,"[""RTA: GATRA""]"
826,South Shore Community Action Council,completed,41.939840680779,-70.6538534820714,0,,,,,,Plymouth,,"[""RTA: GATRA""]"
37,Joan and Edgar Booth Theatre - Boston University,completed,42.3502014268733,-71.1124966347079,0,0,0,0,0,0,Brookline,Allston,"[""Rapid Transit: Boston University West""]"
617,231 Pond Street - Garage,completed,42.2448634426057,-71.4311883768951,0,0,0,0,0,0,Ashland,,"[""RTA: MWRTA""]"
828,Mass Bio Lab Phase II,completed,42.2857702639608,-71.1028605293095,0,0,0,0,0,0,Boston,Mattapan,[]
142,1620 Tremont (Roxbury Crossing / Parcel 25),completed,42.3335553768747,-71.104361175941,88,40,0,0,40,0,Boston,Mission Hill,"[""Rapid Transit: Fenwood Road""]"
824,Brigham and Women's Hospital: Center for Advanced Medicine,completed,42.3358159166019,-71.1081148471018,0,,,,,,Boston,Longwood Medical Area,"[""Rapid Transit: Fenwood Road""]"
788,Suffolk University Residence Hall- 10 Somerset Street,completed,42.3587544089386,-71.0617795232232,0,,,,,,Boston,Downtown,"[""Rapid Transit: Government Center""]"
825,Spaulding Rehabilitation CNY,completed,42.3786573028897,-71.0489632863357,0,,,,,,Boston,Charlestown,"[""Ferry: Boston-Charlestown (F4)""]"
1151,10-18 Deborah Sampson St.,completed,42.1169640396357,-71.1677645778733,2,,,,,,Sharon,,[]
2022,340 West Second Street ,completed,42.3387972851453,-71.0467871811911,29,4,0,0,0,4,Boston,South Boston,[]
623,160 High Street,completed,42.0984761351511,-71.4529122285223,0,0,0,0,0,0,Bellingham,,"[""RTA: GATRA""]"
1969,Olmsted Green - Brooke Charter School / Lena Park CDC,completed,42.2945848380671,-71.092246321005,0,0,0,0,0,0,Boston,Dorchester,"[""MBTA Key Bus Route: 28"", ""MBTA Key Bus Route: 22""]"
2527,Hendries at Central Station ,completed,42.2698171966649,-71.0737767822736,38,4,0,0,0,4,Milton,,"[""Rapid Transit: Central Avenue""]"
1153,"108 Ferry Street, aka 100",completed,42.4250392155338,-71.0647730923172,4,,,,,,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
632,Bardwell St Library to Condominium Conversion,completed,42.2175552883601,-72.5976033231811,6,0,,,,,South Hadley,,"[""RTA: PVTA""]"
635,Quality Fleet Services Maintenance Building,completed,42.2167608090515,-72.5575753812692,0,,,,,,South Hadley,,[]
790,Pine Meadow Medway,completed,42.1443100846191,-71.4520859596417,8,0,0,0,0,0,Medway,,[]
634,Canal Street Condominiums,completed,42.2169566067339,-72.6038879865373,12,0,0,0,0,0,South Hadley,,"[""RTA: PVTA""]"
644,Cottage St Mixed Use Development,completed,42.265233531319,-72.6668161257186,18,4,0,0,4,0,Easthampton,,"[""RTA: PVTA""]"
